GeneId,GSM5213623,GSM5213624,GSM5213625,GSM5213626,GSM5213627,GSM5213628,GSM5213629,GSM5213630,GSM5213631,GSM5213632,GSM5213633,GSM5213634
Gene_57512,3.16970036,3.227305075,2.973432635,3.02685776,3.285995052,3.356001999,2.973976108,3.14049864,3.256667233,3.41472705,2.979583936,3.378320851
Gene_2572,2.28753012,1.303211045,0,2.022380908,1.723822928,2.236198354,0,0.248762506,0.613456073,0.9825778,0,1.351050651
Gene_23590,2.240789485,2.252327143,2.194878199,2.11689511,2.032966376,2.148728028,2.134348235,2.288483713,2.269110888,2.225235633,1.845956773,2.37917634
Gene_10006,2.721714167,2.862307712,2.771212379,2.778284988,2.676232925,2.634210201,2.816132596,2.751800127,2.579754826,2.419370926,2.483862033,2.829931545
Gene_387644,1.281803403,1.414602874,0.788081017,0.289606165,1.040973018,1.2803347,0.88068445,0.751226522,1.461755956,1.115593559,0.742181538,1.616054148
Gene_22852,2.587438653,2.419183198,2.681578929,2.593901493,2.599422576,2.780163285,2.705612691,2.602878404,2.78300152,2.679260286,2.832990648,2.815932862
Gene_10730,3.072984853,2.998771225,3.035541576,2.985892742,2.92793474,3.001497129,3.075515143,3.024164498,3.016415386,3.018042843,2.971568965,3.08104149
Gene_84930,2.276308053,2.305978549,2.138442694,2.237045759,2.361268188,2.188073728,2.270437765,2.160825042,1.789396276,1.643787103,2.234478887,2.186569385
Gene_91452,2.824131391,2.865798279,2.92734973,2.84669401,2.739111529,2.863823798,2.903798346,2.840752961,3.028584095,2.91944081,2.9652312,2.92150078
Gene_22931,3.663419109,3.631845735,3.720028028,3.689750437,3.646432072,3.681842281,3.765528807,3.82291706,3.602948608,3.585455266,3.672977474,3.705794442
Gene_105376463,1.486765423,0.595338377,0.505465801,1.279061313,0.902686064,0.692680235,1.522821344,0.977971074,1.506011068,0.647648122,0.973128341,0
Gene_283078,1.098288942,2.226595758,2.550033408,2.380058227,1.662306216,1.860287502,1.964018214,2.405885701,1.582928957,1.399656093,2.227887246,2.137884107
Gene_143098,1.658111334,2.283316919,2.037083978,2.048927231,1.832054049,2.13644324,1.948168104,2.198556925,2.081327555,1.913303642,2.214396012,2.140587205
Gene_220906,2.490346539,2.480299126,2.666039302,2.635860704,2.455905991,2.450637871,2.533318728,2.438889825,2.759004013,2.709475755,2.574174326,2.509846365
Gene_51322,3.24469533,3.270800273,3.283956283,3.277016158,3.230753262,3.271657692,3.345154495,3.313069053,3.278520502,3.351674448,3.100715631,3.221600207
Gene_25805,1.856650644,1.971112958,1.052214001,1.440061093,1.145699371,0.41014317,0,0.521093421,0,0.434785327,0.742181538,1.547852186
Gene_102724316,2.386204203,2.248743261,2.516420009,2.451139776,2.501966916,2.429585924,2.496560057,2.502454443,2.320407033,2.246937311,2.729701015,2.505215896
Gene_6840,2.053464319,2.110009318,1.85858894,1.796747866,1.652761121,2.039079987,1.522821344,1.614975377,2.34850755,1.996149378,1.790556339,2.044461966
Gene_57608,1.946316683,2.31534001,1.105365357,0.680544797,1.430919215,1.716549265,1.258975322,0.807029864,1.887085924,2.287335508,1.373195545,1.426994469
Gene_55149,2.544675169,2.764450549,2.714172907,2.614388235,2.622788733,2.637367154,2.727083665,2.748816476,2.78300152,2.555145262,2.56814809,2.59338776
Gene_1326,2.149605672,1.707192435,0.392383622,0.825326344,1.300591433,1.157020378,1.331487936,1.100311702,1.860014855,1.691947116,1.182283444,1.537172091
Gene_220929,1.571333657,2.046090374,1.624386489,1.740681587,1.430919215,1.953156601,1.756490001,1.858153241,2.08688526,1.691947116,1.280858941,1.19257238
Gene_220930,1.814865979,2.199243269,2.054301674,2.129299515,2.040935228,1.993070491,2.142679653,1.942507018,2.014980564,1.70688258,2.103804262,2.297237763
Gene_6935,3.089608172,3.060135123,2.977144973,3.029943196,3.088737086,3.052147916,3.12956062,2.99932771,3.26444158,3.208342377,2.978700653,3.015440465
Gene_94134,3.348911616,3.237395141,3.304202156,3.17798257,3.273465369,3.278179643,3.315981127,3.363726035,3.297970128,3.292234556,3.361853277,3.32971653
Gene_3799,3.343751391,3.353689397,3.293630034,3.278319658,3.340973078,3.257935779,3.282618445,3.328785779,3.22730776,3.384652454,3.320954886,3.243404902
Gene_80314,2.326361682,2.289913226,2.26259134,2.255722471,2.390475328,2.44942737,2.223400033,2.460353002,2.536876207,2.380696758,2.438262886,2.383818498
Gene_101929431,1.462773898,0,0.732768043,0,1.230014435,0,1.171880106,1.100311702,0,1.399656093,1.143735728,0.553029658
Gene_79741,2.174258258,2.046090374,1.742914267,1.816037366,2.148760732,1.892044048,2.005547937,1.961262939,1.582928957,1.822243423,1.999398792,2.181694166
Gene_105376486,1.658111334,0.991921488,0.991638532,0.882896656,1.254836509,1.621719593,1.467908142,1.043435134,1.632818943,0,1.459160957,1.084560083
Gene_3688,2.909598654,2.919677075,2.845018654,2.794445275,2.847111659,2.830858164,2.894400135,2.966865943,2.901882623,2.934476506,2.90951543,2.874410667
Gene_106633814,1.098288942,0.921500269,1.079602291,1.182447696,1.078758079,1.132578128,1.331487936,1.435995006,1.013639848,0,1.123097943,0.981210194
Gene_8829,2.228273721,1.977879851,1.700576727,1.921596574,1.531030845,1.132578128,1.964018214,1.765059111,1.61681739,0.9825778,2.015940343,1.237932912
Gene_56288,2.456664658,2.353724845,1.980912392,2.1530935,1.897171281,1.864968813,2.078309347,2.11950036,2.064214523,1.810838256,1.620216693,2.241164826
Gene_8453,2.867023565,2.829561966,2.995245086,2.985467195,2.988543433,3.140793436,3.013775141,3.137572927,2.80574216,2.66976993,2.828432379,3.136935746
Gene_1390,2.826272852,2.874403894,2.780295438,2.765757493,2.842148247,2.884784662,2.886285801,2.720999004,2.623618687,2.546735812,2.921110512,2.827721857
Gene_219771,2.898888159,2.820009943,2.81386165,2.878331868,2.826908304,2.680737507,2.869974357,2.916586595,2.927333135,3.076341181,2.785100301,2.90928119
Gene_57209,2.771716706,2.978466679,2.914343206,2.857116817,2.959533688,2.84375984,2.834551899,2.93608113,2.99511708,2.875935416,2.754101784,2.791349091
Gene_219749,3.250766045,3.078625923,3.081229668,3.148293633,3.249226031,3.13856726,3.160337929,3.263654227,3.376661781,3.343616686,3.123264021,3.203332253
Gene_7581,2.383251948,2.381103005,2.552720538,2.541574573,2.671637184,2.53893537,2.606512427,2.534993976,2.516826174,2.81402939,2.678126543,2.721599614
Gene_7587,2.612611081,2.469611186,2.526969519,2.560104576,2.302736699,2.49973419,2.539980894,2.479693904,2.48268672,2.229663591,2.410816696,2.564926011
Gene_158160,1.803759972,1.694485653,1.550266732,1.667524917,1.254836509,1.81571701,1.586667408,1.369649311,1.437813703,1.260394793,1.428882599,1.479436428
Gene_285961,1.743522991,1.333849698,1.584778572,1.409087494,1.731940657,1.605101129,1.870608236,1.553820896,1.506011068,1.569940953,1.592433535,1.697982818
Gene_441666,1.658111334,1.854461742,1.931572633,1.940889985,1.397496828,1.180159996,2.061229653,2.103922651,1.895747184,2.275605659,1.250420517,1.826331571
Gene_84856,2.517273324,2.207235619,2.327202518,2.376612176,2.064000314,2.368368725,2.284057128,2.474094264,2.639376054,2.090668029,1.916008828,2.395960341
Gene_100129482,2.558743815,2.498898595,2.590333287,2.434808468,2.520677818,2.398013069,2.483581675,2.442541494,2.554162401,2.596806472,2.439284642,2.558797087
Gene_7582,2.309140086,2.560997785,2.494519617,2.376612176,2.714706591,2.564784012,2.582460407,2.463829293,2.659041435,2.533808204,2.672197901,2.531191032
Gene_105378268,0.774196267,0.733024829,1.129685323,1.557252766,0.999584531,1.404051126,1.171880106,1.072803845,1.074532252,0,1.054554628,1.141915546
Gene_9790,2.669814761,2.670461419,2.697222365,2.630109071,2.744613966,2.847653693,2.786716479,2.78828371,2.785219328,2.901058379,2.807525165,2.703551519
Gene_5979,3.584008009,3.698288338,3.783914947,3.750853437,3.68563821,3.832243246,3.818591716,3.883555894,3.608633076,3.656417317,3.782934892,3.849302528
Gene_55454,2.430899246,2.71938528,2.652059308,2.383477149,2.574727417,2.564784012,2.582460407,2.450944514,2.694526067,2.251150485,2.198699914,2.502882015
Gene_221002,2.60733846,2.286627596,2.473603971,2.550938394,2.404373878,2.466074835,2.504703051,2.463829293,2.660517906,2.61713186,2.660092151,2.647782753
Gene_3185,2.532242618,2.541268456,2.378127817,2.362547847,2.276002591,2.345882589,2.357862972,2.351139818,2.272725697,1.988540786,2.196920364,2.488609045
Gene_642819,0.880478823,0.733024829,1.550266732,1.496077798,1.145699371,1.735776666,1.771294292,1.553820896,0.613456073,1.299614362,0.46812037,1.616054148
Gene_105379857,1.625450327,1.270245713,1.252477143,0.825326344,0.902686064,1.330944398,1.062821988,0.900857182,1.755221542,1.428464231,1.633468988,1.258951975
Gene_8187,1.825695044,1.362468562,1.731233045,1.762563279,2.184232793,2.201151091,1.885779562,1.914808679,1.013639848,1.054158408,1.348754576,1.959299186
Gene_220992,0.633172626,1.787039787,1.559155191,1.610864942,1.612333466,0.984159833,1.601263072,1.072803845,1.61681739,0.434785327,1.973341578,1.642295051
Gene_7580,2.720353196,2.839832089,2.725716504,2.690380251,2.77186083,2.746638669,2.781061006,2.794256897,2.755464932,2.371260737,2.794660151,2.860769421
Gene_414197,1.992392771,2.129383251,2.186658991,2.100874142,2.172727712,2.06333621,2.16283468,2.059424326,2.231204783,2.114282922,2.081126185,2.169261173
Gene_414208,1.571333657,1.541498555,1.333549246,1.256847334,1.397496828,1.637725512,1.496232085,1.675715775,1.385563964,0,1.664931653,1.547852186
Gene_10151,1.281803403,1.333849698,1.375798698,1.521590783,1.379768831,1.242989764,1.381874502,1.383754092,1.356875578,1.368800395,1.478233932,1.383038528
Gene_6387,1.462773898,1.807394418,1.920228974,1.8802309,1.918622001,1.805159074,1.862819086,1.741351494,1.175470634,1.931185381,1.361146972,1.791646301
Gene_83937,2.723070886,2.70326081,2.449370011,2.46122152,2.568913498,2.361001954,2.538324909,2.510820731,2.593729254,2.430609536,2.444357669,2.145943446
Gene_11067,3.004988451,2.70326081,2.493497415,2.264768019,2.227427781,2.113415027,2.254786704,2.382865473,2.820266892,2.962256265,1.912590451,1.820739669
Gene_220979,1.462773898,1.541498555,1.482364306,1.300194133,1.361286262,1.330944398,1.486994508,1.572189641,1.506011068,0,0.833490835,1.084560083
Gene_7570,2.506255992,2.643764422,1.977568104,2.353520586,2.276002591,2.463735339,2.223400033,2.538895201,2.31390763,2.010977979,2.640634848,2.358466391
Gene_220972,2.224020343,2.399289957,2.346288218,2.284456893,2.126646589,2.185855364,2.132240165,2.239119103,2.31390763,2.334794368,2.013226801,2.247530842
Gene_93550,2.358882336,2.016406037,1.812027224,1.906542361,1.934042165,2.102774773,1.935057882,1.982750511,1.981110237,2.147459339,1.732270547,2.159051976
Gene_253725,2.699409636,2.792089412,2.794342035,2.680182179,2.719698527,2.768111096,2.826509301,2.83342328,2.8757462,2.804753723,2.777204222,2.760790387
Gene_119016,1.509500692,1.414602874,1.152715317,1.300194133,1.040973018,1.39038128,1.152150106,1.011935417,1.385563964,1.504938268,1.029071942,1.141915546
Gene_114004351,1.590131849,1.503177156,1.215275158,1.375734063,1.175660395,1.442654327,1.258975322,1.383754092,1.412474127,1.589612615,1.200345819,1.298164295
Gene_100287932,3.170668033,3.293782758,3.535018291,3.475161809,3.386750333,3.368594249,3.5501384,3.58143975,3.266272282,3.198988076,3.418385984,3.335775747
Gene_8031,3.344399782,3.447155901,3.375817848,3.329229766,3.305319723,3.348879209,3.344895563,3.443432742,3.311018574,3.406009375,3.187560311,3.232421328
Gene_653268,1.73040393,1.667899234,1.531924717,1.640118289,1.230014435,1.613489845,1.381874502,1.383754092,1.632818943,1.799125478,1.335998156,1.503459301
Gene_107984026,1.780657809,1.482668997,1.333549246,1.440061093,1.430919215,1.404051126,1.331487936,1.291308203,1.600203633,1.787088033,1.295313817,1.31651804
Gene_643650,0.965797912,0.733024829,1.75986732,1.755391187,1.939062905,1.660679901,1.900438744,1.867365153,1.632818943,1.643787103,1.891495109,1.412831114
Gene_5540,1.531104746,1.482668997,0.505465801,1.020393276,0.999584531,1.10667779,1.208838998,0.521093421,0.858097994,1.428464231,0.833490835,1.167982132
Gene_9721,2.302055571,2.079224726,1.977568104,1.950224514,1.856877255,1.913384796,2.027609888,1.968544231,2.478224228,2.641696529,2.110383025,2.041086585
Gene_83849,1.825695044,1.826837621,1.812027224,1.852221983,1.622798631,1.689512372,1.601263072,1.898149977,1.821076865,2.032312712,1.999398792,1.979285716
Gene_101927699,1.281803403,1.593301437,1.791908599,1.509021611,1.341982019,1.754188784,1.756490001,1.747400827,1.677563755,2.202392221,1.646328841,1.426994469
Gene_414241,1.571333657,1.609281343,1.731233045,1.545687785,1.579334095,1.723053442,1.486994508,1.606748812,1.56493859,1.299614362,1.577845703,1.697982818
Gene_399761,1.88554584,1.845447532,1.616748626,1.701568112,1.601609882,1.87871739,1.522821344,1.787539273,1.840982102,1.972911638,1.849939414,1.820739669
Gene_26095,2.574283278,2.273230715,2.178281226,2.25112805,2.760714957,2.880313228,2.762650104,2.787188794,2.667825894,2.718145145,3.127678373,2.716621288
Gene_118738,1.814865979,1.99110531,1.849667412,1.182447696,0.601713795,1.132578128,1.27447881,0.94112344,0.752780102,1.787088033,1.373195545,1.588125177
Gene_113939912,1.571333657,1.482668997,1.460840036,1.454757062,1.446712871,1.569825476,1.427018253,1.759252428,1.582928957,1.865085866,1.606547248,1.6749851
Gene_642517,1.242674572,1.270245713,1.105365357,1.154517727,1.203687194,1.2803347,1.190752588,1.011935417,1.293099605,1.33558365,0.872828854,0.981210194
Gene_642826,1.673564655,1.576711014,1.401841626,1.454757062,1.51806628,1.653162441,1.635740413,1.776444629,1.632818943,1.799125478,1.694268155,1.740618609
Gene_439965,2.312639471,2.569677693,2.585392101,2.593901493,2.595035737,2.686393634,2.64190045,2.702745728,1.912568116,1.931185381,2.708264513,2.516700795
Gene_102724593,1.242674572,1.270245713,1.414299942,1.300194133,1.040973018,1.39038128,1.571564107,1.423512014,1.218318966,1.643787103,1.361146972,0.72331504
Gene_102724488,2.027375308,2.110009318,2.212821681,2.20229454,1.928962703,2.146298713,2.123704047,2.348137355,2.484900888,2.569481003,2.275045975,2.186569385
Gene_414224,1.381647531,1.234571072,0.921222965,1.058002505,1.078758079,1.180159996,0.916849342,0.94112344,1.461755956,1.527704127,0.790231473,0.788588651
Gene_143162,1.531104746,1.270245713,0.392383622,1.058002505,1.862867531,1.202128832,0.220048968,0.612028812,1.175470634,1.115593559,0.626419753,1.568455339
Gene_5599,2.997132312,3.111430804,3.124484716,3.095126546,3.080886034,3.112242551,3.093903063,3.189179324,3.104315536,3.009350593,3.041690756,3.049312231
Gene_58504,2.047087517,2.186972006,1.72527246,1.906542361,1.832054049,1.85555518,1.746332464,1.950106861,2.027822121,2.131187853,2.021317086,2.210156872
Gene_196740,1.743522991,1.707192435,0.595103329,1.233435579,0.999584531,1.262063519,1.242897836,1.150594723,1.981110237,1.774707409,1.265906342,1.682787105
Gene_170371,1.571333657,2.165716446,1.302911661,1.509021611,1.446712871,0,1.131480937,0.807029864,0,1.569940953,0.46812037,0.433820205
Gene_2074,1.938138654,1.957254402,2.00362795,1.762563279,2.008143043,2.029622864,1.928351309,2.11950036,2.189671002,1.996149378,1.664931653,1.994638025
Gene_55753,2.949979772,2.94791301,3.139771215,3.078265887,3.130194034,3.051845224,3.187592017,3.160444676,3.260386664,3.227796763,3.048520032,3.014720938
Gene_8505,2.560716928,2.381103005,2.252013842,2.484773436,2.476661138,2.593551412,2.535829032,2.428999212,2.293804615,2.334794368,2.236111283,2.565939142
Gene_100652748,2.159635249,2.324503931,2.304084997,2.267000272,2.163894363,2.291888465,2.28554436,2.283267804,2.336242327,2.515950106,2.07879186,2.064181222
Gene_113218477,1.954343557,2.010217691,2.138442694,2.158843743,1.944026264,2.072094041,2.164799678,2.198556925,1.778300837,2.18808625,1.939212489,1.955189086
Gene_414189,1.7029135,1.461144201,1.531924717,1.658580176,1.078758079,1.361678852,1.522821344,1.397415158,1.691509747,1.844192722,1.101430302,1.514990134
Gene_100421577,1.688486948,1.414602874,1.318500566,1.440061093,1.397496828,1.430164005,1.486994508,1.308147808,0.942795402,1.589612615,1.002000315,1.426994469
Gene_387680,2.706503637,2.829561966,2.869807763,2.810025742,2.747727195,2.867079488,2.907714092,2.919829752,2.852696104,2.925695147,2.923794358,2.857678953
Gene_56624,2.139338986,2.143366805,2.196908924,2.277992608,2.252393955,2.110779303,1.999852775,2.15144939,2.194007745,2.010977979,2.248954157,1.955189086
Gene_259230,2.642969324,2.700726113,2.666039302,2.436318771,2.365028319,2.437133092,2.606512427,2.732962178,2.821286019,2.947324341,2.618917165,2.810780798
Gene_105378302,1.486765423,1.461144201,1.694176958,1.521590783,1.461952269,1.079134303,1.594026553,1.630975276,1.257316849,1.504938268,1.599547722,1.167982132
Gene_653308,2.420149272,2.333478476,2.521247031,2.367875487,2.355566235,2.339684317,2.354075669,2.505610718,2.656073348,2.518222941,2.468870258,2.484966286
Gene_5592,2.646215107,2.544922915,2.607197713,2.570190443,2.192665903,2.344341294,2.659197249,2.807010968,2.487103825,2.361615134,2.541560587,2.52567493
Gene_23283,2.438790628,2.230366333,2.242998104,2.303291744,1.913357829,2.123800815,2.429539537,2.297040057,1.895747184,2.147459339,2.278015038,2.340136616
Gene_100506939,1.756257348,1.845447532,1.990793463,1.863643213,1.278316254,1.709946196,1.941662461,2.163137667,1.821076865,1.299614362,1.83788022,1.705385832
Gene_22943,1.608150018,0,1.994037818,1.790122827,1.040973018,2.131430346,1.761481047,1.65392141,0.613456073,1.964880955,2.131619205,1.848005837
Gene_65217,2.406326456,2.560997785,2.685542931,2.573501011,2.376117241,2.28130713,2.515328183,2.74096167,2.534912348,2.291176096,2.071712647,2.615608769
Gene_11130,1.803759972,1.461144201,2.315026471,2.104125965,1.999542962,1.892044048,2.156885773,2.241051079,1.928761766,2.108498485,2.22954456,2.047811316
Gene_253430,2.456664658,2.484501725,2.250225605,2.217529626,2.145669678,2.074974506,2.002709691,2.149073507,2.31716949,2.12562567,2.205746083,2.37605377
Gene_55847,3.658888832,3.697392669,3.801940689,3.810440488,3.770831864,3.811944872,3.866300517,3.857778988,3.488246139,3.601092908,3.800521999,3.801321146
Gene_7321,2.911358335,3.08914611,2.934822533,2.980327832,2.864050055,2.966090577,2.995635759,3.022573433,2.753089421,2.913095086,2.900081831,3.017234086
Gene_7019,2.517273324,2.573101658,2.525070388,2.490134258,2.488090559,2.65884571,2.567207478,2.609530651,2.623618687,2.546735812,2.480162327,2.694614582
Gene_80114,1.856650644,1.83624225,1.631892345,1.590207291,1.897171281,1.917529932,1.944927464,1.759252428,1.506011068,1.626469089,2.242580192,1.868649632
Gene_728640,1.437379124,1.787039787,1.512773754,1.521590783,1.51806628,1.660679901,1.522821344,1.397415158,1.546170657,1.480912675,1.335998156,1.597635801
Gene_100507008,3.47348097,3.161722313,2.264329479,2.536815848,2.695895661,2.632623077,2.347689165,2.450944514,2.538831225,3.043122099,2.847582694,2.849855175
Gene_105682749,1.716876193,1.99110531,1.974197863,1.762563279,1.891638868,2.155935488,1.967119983,2.158500036,1.677563755,2.317149303,2.186087157,2.151234431
Gene_84457,3.67249253,3.694178687,3.820068965,3.700303873,3.681322206,3.768549905,3.840233457,3.95609107,3.516457769,3.604451477,3.831424332,3.736440764
Gene_220965,3.467178328,3.412292761,3.518815149,3.42771682,3.424256854,3.430162123,3.530739718,3.584684831,3.418501336,3.480044054,3.507613575,3.466216718
Gene_220963,2.169438423,1.845447532,2.147616872,1.885622264,1.731940657,2.032798175,2.156885773,1.893883508,2.593729254,1.996149378,1.747591594,2.060956232
Gene_8030,3.158911179,3.153286391,3.276936182,3.25675117,3.214647206,3.245126471,3.254684533,3.313558713,3.151521865,3.159933217,3.244513641,3.136391914
Gene_288,3.438410041,3.469367562,3.478900581,3.454117626,3.582510393,3.532830523,3.544204674,3.464908266,3.483176008,3.562939466,3.468304694,3.436582262
Gene_107987153,0.880478823,1.776493175,1.375798698,1.482736322,1.278316254,1.596547181,1.467908142,1.880826703,1.56493859,1.115593559,1.46880214,1.514990134
Gene_9886,1.625450327,1.362468562,1.531924717,1.358044849,1.300591433,1.613489845,1.477556167,1.195655357,2.021448805,2.078360923,1.182283444,0.433820205
Gene_219621,1.410406696,2.089730591,1.252477143,1.208689481,1.461952269,1.541351187,1.317921773,1.598363402,0,0.434785327,2.363670367,1.971401132
Gene_84159,2.721714167,2.342271313,2.470377897,2.336783038,2.154877611,2.456640275,2.405437259,1.999878814,2.12895824,2.345047235,2.324282998,2.092176616
Gene_219790,1.037076366,0.991921488,1.269947565,0.461821713,0.844702364,1.01817852,1.171880106,1.514574323,1.484446974,0.896825006,1.817006216,1.279000543
Gene_283045,1.317696362,1.195701583,0.595103329,0.289606165,0.300799229,1.551051536,1.458040902,1.195655357,1.61681739,1.169405382,1.592433535,0.553029658
Gene_22891,2.870895977,2.966226103,2.89529149,2.931112641,2.98316511,2.955258545,3.017368905,2.998991255,3.050745408,3.051834001,3.039133891,2.930772759
Gene_84890,2.501769592,2.803273214,2.553612566,2.651755128,2.508742296,2.56756337,2.763144736,2.585787857,2.672152379,2.606163365,2.418378333,2.492221504
Gene_29982,2.578082795,2.31534001,2.656300759,2.554398423,2.457421849,2.334976861,2.708425432,2.611999206,2.502219218,2.407833741,2.536694925,2.434600447
Gene_221037,2.93610354,2.662206729,2.619621122,2.712486324,2.524584529,2.710972356,2.740829719,2.794795862,2.698595778,2.598694048,2.446370403,2.709408916
Gene_221035,2.568520941,2.569677693,2.550930967,2.364330999,2.5335658,2.358019896,2.397479087,2.400577924,2.61388233,2.634818677,2.430001133,2.695366391
Gene_305,1.531104746,1.694485653,1.152715317,1.208689481,1.555853674,1.541351187,0.474117461,1.355071021,1.127927369,0.9825778,1.514037166,1.719823711
Gene_29119,2.123469026,1.694485653,0.239076468,0.758941099,2.092963753,1.297868128,1.258975322,1.100311702,1.127927369,1.368800395,1.884229308,1.334127484
Gene_347731,2.617820456,2.526335117,2.513497831,2.567969294,2.532294077,2.617248871,2.600802786,2.643638882,2.377735696,2.444260771,2.419447899,2.58378261
Gene_56521,3.127512892,3.209555523,3.519779527,3.516679126,3.547927892,3.597495124,3.615172087,3.585732104,3.179174378,3.261414464,3.520669466,3.562536452
Gene_23411,2.283821557,2.129383251,2.158818606,2.077402977,2.078723439,2.094619936,2.008367754,2.302094099,2.372045317,2.513665314,2.324282998,2.47008179
Gene_26091,3.012704997,2.776359247,2.960707536,2.79245782,2.828198925,2.842290597,2.820486393,2.835389989,2.964014313,2.915826043,3.037335086,2.959506249
Gene_220202,0.774196267,1.052501136,1.348093893,0,1.397496828,1.596547181,1.467908142,0.68718082,0.858097994,1.217278651,1.682770245,1.491613945
Gene_64081,1.946316683,2.114934428,2.000454711,1.740681587,1.777697292,2.083503018,1.982304988,1.910703526,2.118815906,2.410746898,1.939212489,2.037684764
Gene_3189,3.029079792,2.852561428,2.758613123,2.801655772,2.900997244,2.800616862,2.809963008,2.812216567,2.749501612,2.452250179,2.803131869,2.847744809
Gene_55680,2.927729024,2.859671252,3.047422044,2.93638819,2.881493921,2.959399114,2.956595997,2.964685916,2.923327763,2.802403518,2.891160452,2.916112252
Gene_1763,1.281803403,2.094889732,1.592994413,1.693304207,1.844642982,1.500226098,1.539684137,1.735216708,0,1.504938268,1.599547722,1.578401608
Gene_8034,2.764388865,2.707035332,2.77923665,2.580047387,2.637029137,2.643613037,2.727083665,2.679497351,3.060243183,3.02656453,2.73798787,2.651953352
Gene_80312,1.551684838,2.129383251,1.318500566,1.981400508,2.129875533,2.080678749,1.776118996,1.553820896,2.097791748,2.025316943,1.478233932,2.118476144
Gene_55749,2.687812554,2.754458175,2.727511453,2.820110606,2.735138092,2.913194875,2.871902817,2.8441316,2.636269987,2.872940827,2.88571831,2.81536342
Gene_219736,2.403508302,2.259407383,1.522454789,1.392730889,2.012380052,1.820901261,1.289447876,1.043435134,1.878248408,1.260394793,1.439211721,2.109885384
Gene_79009,2.46899593,2.557476658,2.596027837,2.64153716,2.539869149,2.717559959,2.54409344,2.436438208,2.698595778,2.487705746,2.467915864,2.669842604
Gene_9188,2.777730186,2.629025204,2.69271761,2.582207766,2.78201173,2.566638892,2.731891309,2.685080576,2.701287885,2.836387172,2.552706189,2.622770101
Gene_26128,2.876640613,3.006383047,3.051971571,3.079981716,3.005576754,3.152957483,3.139856346,3.245912446,2.845053978,3.091135898,3.245311963,3.054928189
Gene_5552,2.820899269,2.846243394,1.92404321,1.76961885,2.224850374,1.760156685,1.911117283,1.871898857,1.356875578,1.787088033,0.942199393,1.633723053
Gene_9559,3.040968038,3.034385023,3.041956841,3.033388311,2.947951829,2.907743967,3.02824372,3.067076457,2.955130361,3.021613889,3.006110975,2.995582132
Gene_6832,2.326361682,2.003939891,2.520285909,2.517241718,2.386930063,2.520806626,2.430603944,2.455674236,2.579754826,2.425026584,2.698261736,2.413559415
Gene_3098,3.438410041,3.485936937,3.534459876,3.568804346,3.504145258,3.486308431,3.488760057,3.501541202,3.535739316,3.489349421,3.347468672,3.373461633
Gene_23555,2.006725662,2.034458962,1.375798698,0.584809546,1.51806628,1.79433806,1.109778699,1.291308203,1.994976927,1.169405382,1.849939414,1.712664766
Gene_219738,2.855194745,2.884510477,3.033480321,3.015088124,3.076179174,3.042974103,3.076236956,2.961028041,3.054926265,2.882843522,3.152472355,3.138292352
Gene_55506,1.946316683,1.787039787,1.348093893,1.533806391,1.175660395,1.783240523,1.642319196,1.968544231,2.202553437,2.018206637,2.059651327,2.009466108
Gene_84883,1.642087791,1.971112958,2.214770397,2.26922111,1.78487575,2.24209991,2.108349818,2.270848066,2.31390763,1.922336538,2.640634848,2.207854943
Gene_219743,1.825695044,1.639578516,1.731233045,1.857970142,2.419495848,2.054398132,1.907586864,1.910703526,1.974007246,2.152750456,1.626893387,1.837303901
Gene_56681,3.122141924,3.121194145,3.252680799,3.2655522,3.038952884,3.15582685,3.266788279,3.280699578,3.269910695,3.309801855,3.295567645,3.213930013
Gene_5464,3.711893775,3.824800234,3.827720781,3.791827031,3.805650526,3.805745686,3.919611176,3.924943417,3.621721908,3.650606896,3.805907955,3.759917666
Gene_55222,2.193019859,1.957254402,2.344849499,2.462642852,2.311294458,2.261211938,2.335951314,2.202787925,2.307309481,1.964880955,2.219504464,2.25380489
Gene_1979,2.699409636,2.537582984,2.743915973,2.458364824,2.506044815,2.49973419,2.522269883,2.652698127,2.690417858,2.668167844,2.516668102,2.660176287
Gene_27143,1.688486948,2.010217691,1.152715317,1.509021611,1.652761121,1.361678852,1.635740413,1.324358764,1.974007246,2.09669322,1.250420517,1.31651804
Gene_8879,2.236657511,2.11980431,2.212821681,2.175651302,2.264358677,2.105459375,2.138533922,2.062343114,2.435853466,2.643399106,1.496504397,2.203214157
Gene_5092,3.124298288,3.134972163,3.137686444,3.20139095,3.178515596,3.223648676,3.20545087,3.234517515,2.825338778,2.982956758,3.202249873,3.196989214
Gene_219699,1.743522991,1.743223638,1.129685323,0.584809546,1.040973018,1.79433806,0.797834615,1.043435134,0.942795402,0.9825778,0.216470635,0.981210194
Gene_55315,1.938138654,1.79733634,1.252477143,1.256847334,1.902634104,1.330944398,0.950232816,1.21654566,1.257316849,1.569940953,1.633468988,1.907207837
Gene_64072,1.509500692,1.957254402,1.052214001,0.933720957,1.361286262,0.812870025,1.381874502,0.807029864,0.752780102,1.299614362,1.101430302,0.553029658
Gene_64115,2.248937334,1.624694074,1.414299942,1.256847334,1.934042165,1.157020378,1.50527726,1.471425538,2.046399406,1.956698972,1.790556339,0.433820205
