GeneId,GSM2843848,GSM2843849,GSM2843850,GSM2843851,GSM2843852,GSM2843853,GSM2843854,GSM2843855,GSM2843856,GSM2843857,GSM2843858,GSM2843859,GSM2843860,GSM2843861,GSM2843862,GSM2843863
Gene_23210,2.37039341,2.371291286,2.425729918,2.180808242,2.228148022,2.554360617,2.316587047,2.5607223,2.508175757,2.598425715,2.945543512,2.534359054,2.466539384,2.885182156,2.638186529,3.127196872
Gene_124512,2.065102763,2.331892218,2.289283753,2.31124047,2.272233284,2.239252936,2.304059534,2.213537811,2.182038786,2.357233049,2.2869171,2.232121844,2.400934857,2.320228229,2.334891853,2.145277289
Gene_6427,2.450787162,2.471723531,2.441159849,2.407389292,2.415344472,2.63802411,2.537243319,2.426224253,2.57726497,2.402560651,2.481434421,2.470499585,2.508843506,2.43182938,2.307869175,2.349354581
Gene_693221,1.198873443,1.46155053,1.28785503,1.226770979,1.222987912,1.526747755,1.495719266,1.331386191,1.432107289,1.252937488,1.400702729,1.480740505,1.273019607,1.168158249,1.2381564,1.26341715
Gene_79157,3.022842388,3.011720934,3.059309334,2.999641736,3.001442126,2.925933951,2.949061903,2.972875611,2.861428403,3.04766564,2.974922872,2.833513342,2.91073544,2.917966113,2.956816698,2.935927955
Gene_146664,2.821132344,1.920748943,1.867663202,1.458624521,1.855500891,1.981306932,1.99420258,1.870299756,2.21081819,1.613498386,1.737891016,1.745090153,1.273019607,2.187874427,2.649970685,2.798068353
Gene_6397,3.190120217,3.050192062,3.460265071,3.34170187,3.185031057,3.650305358,3.389540181,3.288116081,3.399695084,3.352020934,3.348249889,3.571654605,3.385323935,3.870631493,3.39660231,3.685849938
Gene_677781,1.687656092,2.069317393,2.06696705,2.106711295,2.042132586,1.904435375,1.771581373,1.857512149,1.825970233,2.181498365,1.914887164,1.86422976,2.770111587,1.829499185,2.206240299,1.756395949
Gene_102466864,1.687656092,2.069317393,2.06696705,2.106711295,2.042132586,1.904435375,1.771581373,1.857512149,1.825970233,2.181498365,1.914887164,1.86422976,2.769292783,1.829499185,2.206240299,1.756395949
Gene_10801,3.499462679,3.519981193,3.321441528,3.256212415,3.315489316,3.657195158,3.68545577,3.595962183,3.709266496,3.253827554,3.445721866,3.73651174,3.220000702,4.127276124,3.684272725,3.973967201
Gene_57690,3.06110481,3.17809199,3.121672268,3.12455796,3.080211017,3.195157022,3.233711836,3.157354824,3.267238574,3.077099095,3.084822158,3.186859003,2.838819255,3.24351194,3.144074331,3.169121668
Gene_100131096,0.632521923,1.264115358,1.267783469,1.205848471,1.079083834,1.257504631,1.185096809,1.285457207,1.220833711,1.348029503,1.484703033,1.220122789,0.636314688,1.277669756,1.032724966,1.099006986
Gene_11322,3.019439384,3.274334413,3.373075071,3.233888412,3.212024303,3.333070831,3.378820743,3.546434944,3.597698715,3.435261094,3.577563729,3.547611915,2.54327229,3.444945501,3.19575654,3.221750657
Gene_147138,2.019760447,2.4922627,2.421424839,2.114716394,2.277667175,2.33331897,2.235350245,2.366207946,2.431596502,2.523826021,2.680782407,2.260921325,1.725445661,2.54995013,2.567590123,2.166318554
Gene_9144,2.279237256,2.617907196,2.427155513,2.468860818,2.391081401,2.65923977,2.947414018,2.844093904,3.007237378,2.53427988,2.844024144,2.850569965,2.571309515,2.746269719,2.69510205,2.599995704
Gene_125061,2.606492304,2.993796899,2.642614795,2.833811522,2.808587044,2.556239515,2.961625329,2.949364917,2.840165219,2.728881802,2.759508539,2.695759887,2.926996496,2.609080313,2.669601055,2.41004314
Gene_283999,2.089034322,2.7325814,2.439779563,2.49164803,2.492055573,2.287089109,2.534047516,2.596478855,2.283314661,2.192108809,2.401384679,2.270111841,2.120284595,2.18188187,2.33050323,1.994256599
Gene_9021,1.036306066,0.604324913,1.806816549,1.02176728,0.812823439,2.539029421,1.045487403,0.317271057,2.352178413,1.169474784,2.004294109,2.09969616,2.123921881,2.16652842,2.478567727,2.145277289
Gene_9489,2.601154909,2.634961087,2.515690209,2.480403861,2.615543491,2.713398411,2.682099618,2.680187492,2.775676876,2.582367277,2.677732531,2.581225454,2.332678616,2.841870314,2.69510205,2.82254256
Gene_8632,2.752313171,3.0277053,2.814893276,2.849186185,2.839775781,2.816364766,3.078888036,2.984170281,3.36564781,2.842950398,3.021436518,3.019630344,2.527830398,2.671987666,2.700780173,2.36371346
Gene_100996295,1.097508395,1.543885551,1.201319699,1.407863017,1.361626188,1.074714283,1.271431637,1.392285263,1.573623072,1.533783593,1.400702729,1.268358714,0.735415076,0.797972699,0.986578135,0.436810464
Gene_9267,3.1590555,3.331293511,3.265935946,3.272876609,3.222164226,3.189086777,3.293084315,3.274917071,3.420804606,3.278427139,3.208170273,3.264798052,2.887020909,3.199175875,3.174806591,3.10941917
Gene_57602,2.914879373,2.912435871,2.94488178,2.960732112,2.818543879,3.045508784,2.962024611,2.907495581,3.033148351,2.913418416,3.1360948,3.019630344,2.707762444,2.835218886,3.027846997,3.021953647
Gene_7077,3.068490867,2.995125704,2.813726039,2.78525502,2.708254129,3.03567496,3.326753703,3.334212193,3.466917499,2.67890766,3.058125807,3.116457329,2.824623073,2.786318205,2.856362301,3.152834128
Gene_100653515,2.077233363,2.046352344,2.015055943,1.700319257,1.956886123,1.936834118,1.89467907,2.035913373,2.140435735,2.015665657,2.20607375,1.815260996,1.623752631,2.216656292,2.048713175,2.154168694
Gene_3959,2.358037799,2.762491027,2.530524068,2.428433451,2.474110352,2.829552544,3.143905596,3.082635545,3.231135399,2.48467369,2.847350526,3.09180565,2.530679162,2.601110274,2.337069646,2.763996067
Gene_124583,2.46326002,2.486951126,2.356191117,2.37231951,2.392465506,2.63802411,2.768047128,2.764233401,2.832470138,2.389452088,2.65317856,2.685399021,2.375311305,2.571388862,2.34139274,2.676675843
Gene_114897,1.755423978,1.824157772,1.984604357,1.829933092,1.874128398,2.008611351,2.224583181,1.917987742,2.145859341,1.492070465,1.783387236,2.173784361,1.776697532,1.84941015,1.626386211,1.907236433
Gene_64772,2.627209159,2.602619907,2.465283014,2.404685599,2.445720632,2.500289961,2.584464328,2.619528087,2.51283122,2.687367141,2.822636331,2.65836095,2.229509114,2.675874457,2.498491581,2.763996067
Gene_146713,1.742690064,1.857281265,1.376283076,1.365474772,1.541297712,1.731041666,1.855697337,1.830748721,1.960440887,1.348029503,1.710391392,1.661354642,1.040792956,0.313031086,2.253486728,1.798296188
Gene_84733,1.380834538,1.281612597,1.267783469,1.205848471,1.40399824,1.257504631,1.459189755,1.654413043,1.372422762,1.383169366,1.503389228,1.622747235,1.297983969,1.962933727,1.28955135,1.500172361
Gene_57332,1.436561885,1.494281967,1.246739132,1.160712859,1.180108575,1.218505715,1.230406048,1.549477612,1.484571717,1.296262424,1.388961182,1.268358714,1.587940195,1.100935977,1.032724966,1.552443164
Gene_8535,2.351725625,2.230886191,2.053719396,1.891563647,2.006666339,2.194205244,2.479431405,2.478944779,2.521995056,2.069838987,2.44743237,2.479014723,2.39708984,2.241023698,2.256112141,2.726078993
Gene_125058,2.608256958,2.215186435,2.170904021,2.020613927,2.051322853,2.33331897,2.356986282,2.378111019,2.338560479,2.153779508,2.225576751,2.553716621,1.656835579,2.50790372,2.283990333,2.673493135
Gene_55036,3.144445113,2.830543616,2.683128861,2.668751415,2.762786733,2.916222195,2.724101001,2.654037215,2.624501833,2.821343178,2.760015306,2.889401374,2.45317035,3.030550471,3.257084764,2.98302954
Gene_2548,3.077550223,3.100879289,2.994247555,2.846252615,3.010526898,2.884832772,3.284432698,3.309489581,3.179959397,3.015304707,3.113352705,3.196122702,2.309682703,3.017973249,3.024736692,3.077230435
Gene_9775,2.582874422,2.642496871,2.712136296,2.538927826,2.531920046,2.728789459,2.827969579,2.808546349,2.769310224,2.50723513,2.893294781,2.64896079,2.952456086,2.512155333,2.601966802,2.691227651
Gene_79092,1.485944851,1.766393427,1.524048584,1.504068944,1.521221849,1.484639231,1.608256347,1.462119847,1.593299225,1.464973186,1.503389228,1.557522412,1.38556899,1.454188834,1.734487962,1.586267997
Gene_6448,2.432700547,2.61948552,2.491831126,2.428433451,2.482052777,2.614080617,2.681338616,2.602356857,2.780703839,2.453282859,2.495628621,2.728612857,1.857351595,2.52739788,2.514664458,2.316714417
Gene_284129,2.42739151,2.727082568,2.500331709,2.410076257,2.546701,2.736285159,2.909031723,2.809996587,2.76023714,2.525450777,2.725231678,2.814462998,2.013119853,2.54995013,2.658344501,2.67561753
Gene_57674,4.152392186,4.268931091,4.194709793,4.20153937,4.228732057,4.171770137,4.359988517,4.427745736,4.375536291,4.278120912,4.256675523,4.302065033,3.731278154,4.374003981,4.244168599,4.122269859
Gene_100294362,2.445695958,2.529670629,2.484410092,2.454591574,2.520751734,2.476173775,2.652200889,2.71757492,2.6938523,2.528682166,2.537318265,2.604997234,1.863992174,2.616906719,2.528862064,2.36371346
Gene_284131,1.969126336,1.94374825,1.829940871,1.739671783,1.569771901,1.981306932,1.818458848,1.816721983,1.888754289,1.744032902,1.748421147,1.948183829,1.562311701,1.79414068,1.922252669,1.738434354
Gene_57521,2.885202157,2.89482954,2.856543331,2.782423005,2.832813179,3.063950571,3.028504339,3.032299949,3.027522477,2.834276814,2.947850106,3.083500333,2.371231503,3.028837185,2.945726647,3.065300449
Gene_79643,2.117205716,2.148347578,1.89273299,1.960864654,1.982489086,2.143938343,2.18344936,2.233100259,2.291099606,2.128236656,2.108932508,2.20657159,2.017769663,2.175805468,2.118711538,2.219419863
Gene_440465,1.875289155,2.060847168,1.89273299,1.739671783,1.788770575,1.860210882,2.008779101,2.076942428,2.112252678,1.874333785,2.018488922,2.260921325,1.441320953,2.37382457,2.323836005,2.046896071
Gene_10458,2.252111132,2.491205569,2.319489183,2.274408043,2.224094338,2.605796842,2.518814714,2.542346677,2.631604809,2.338936419,2.633976149,2.617435352,2.040300042,2.500723875,3.086562224,2.874461209
Gene_107987250,1.641258896,2.129288587,1.634100099,1.90889245,1.645458749,1.944569753,2.053033294,1.955809615,2.220002574,1.483224572,1.546863549,1.928667305,1.623752631,1.815699275,1.893063071,1.674328337
Gene_9625,3.165448751,3.477013873,3.275323634,3.177765855,3.21846681,3.209138435,3.481887158,3.479508722,3.529148576,3.13399124,3.30296402,3.368692932,2.783006752,3.125408287,3.147449029,3.242633303
Gene_388428,1.036306066,1.298432107,1.150589377,0.760195597,0.812823439,1.074714283,1.106810681,1.285457207,1.220833711,1.016649946,1.178777474,1.031422652,0.942800045,1.168158249,1.112489569,1.057074403
Gene_22994,2.22317716,2.057986647,1.812714082,1.803687332,1.925648964,2.034300193,2.099053628,2.06904086,2.20615212,1.848140387,1.928842711,2.16228115,1.474872112,2.120405056,1.994872823,2.033160849
Gene_146705,1.729571472,1.793605544,1.642849073,1.591687016,1.709892212,1.8507987,1.801467193,1.823791979,1.898389423,1.885093315,1.78816027,1.852495417,1.404959173,1.926481269,1.678875714,1.894622626
Gene_105371925,1.198873443,1.186089908,1.150589377,0.950769716,1.202077231,1.326346618,1.185096809,1.372919138,1.303208889,1.296262424,1.116600139,1.311768741,0.507700597,1.30121843,1.074435943,1.204897005
Gene_284184,1.589305414,1.782924421,1.776064226,1.824809297,1.754134696,1.691704474,1.560680146,1.562470057,1.372422762,1.739103135,1.475049522,1.602075243,2.187804266,1.909870776,1.841850157,1.695079654
Gene_124565,2.645368772,2.643243307,2.516849438,2.416721826,2.448158625,2.558110319,2.723410205,2.809272074,2.828010947,2.489104425,2.622311748,2.767913232,1.857351595,2.825732353,2.534413648,2.710227596
Gene_57597,2.691351302,2.710155565,2.537203236,2.390908745,2.479798296,2.65923977,2.831756956,2.820014877,2.841253469,2.690150742,2.743498061,2.858853473,1.857351595,2.860602636,2.765313371,2.880122105
Gene_71,4.441135498,4.403360838,4.317369006,4.126148458,4.208250623,4.552233098,4.783696716,4.70492607,4.771689357,4.052333374,4.391398887,4.722386277,4.539195281,4.349932269,4.484052128,4.629135534
Gene_25794,1.485944851,1.298432107,1.40716151,1.301636855,1.417250847,1.506203641,1.58034034,1.712496663,1.263971452,1.464973186,1.642961811,1.622747235,0.324163981,1.646379687,1.112489569,1.559422172
Gene_80233,2.399826865,2.13413232,2.098419247,1.949411208,1.982489086,2.198499122,2.161322763,2.213537811,2.302521463,2.076729148,2.045558198,2.201276077,1.38556899,2.163391504,2.088984268,2.004314233
Gene_55666,3.105892336,3.112424732,3.054971829,3.023444443,2.996655608,3.088850398,3.184959526,3.19533504,3.184913893,3.036061361,3.093133177,3.158995951,2.871108607,3.154639091,3.030055084,3.056794136
Gene_339229,0.965041514,1.141101243,1.150589377,0.950769716,1.132527128,0.407201601,1.160536687,1.143467833,0.900130551,1.131011938,1.178777474,1.103818132,1.18815529,1.198231616,1.112489569,0.866776069
Gene_339230,2.111715734,1.954806716,1.824274194,1.891563647,1.864914507,2.064411579,2.118967448,2.165209317,2.140435735,2.028584558,2.229030539,2.195915196,1.8506079,2.123867052,2.027084802,2.099865015
Gene_339231,1.81403073,1.69974992,1.625171245,1.7927282,1.578863019,1.526747755,1.697551739,1.587343993,1.695654077,1.639204812,1.578758495,1.642479807,1.968866786,1.591257872,1.60347507,1.629591088
Gene_9146,3.047228563,3.010121703,2.873675618,2.842310107,2.939413106,3.028782679,3.201825744,3.186299017,3.18145169,2.993229921,3.088165675,3.11839611,2.750877125,3.05948805,3.008841997,3.185312183
Gene_6182,1.920467504,1.798849184,1.829940871,1.887121211,1.840986458,1.995173687,2.24168464,2.224824012,1.934924777,1.77705804,2.078400314,1.984767759,2.292828934,1.921014724,1.85523059,2.103836098
Gene_1468,2.106155464,1.879483823,1.877865423,1.775752859,1.864914507,2.081524678,2.226758055,2.155516946,2.145859341,1.885093315,1.918418317,2.190487313,1.716283255,1.695286697,1.553673201,1.840149772
Gene_348262,2.33221924,2.211171186,2.147157685,2.076028281,2.10540475,2.304170214,2.307675849,2.385868936,2.402743664,2.146078957,2.292897357,2.425223636,2.544649249,2.440231647,2.197341726,2.341421627
Gene_5034,3.23270175,3.149995412,3.071099604,3.032484088,3.032915275,3.272638233,3.412485745,3.365329599,3.363693837,3.046934134,3.30005269,3.366148967,3.174755857,3.383884004,3.176067317,3.352424044
Gene_396,2.878637552,2.853199616,2.671933871,2.530889968,2.609716998,2.943193677,3.096224011,3.077191868,3.166806781,2.555219496,2.921428524,3.086286457,2.786171593,2.920727239,2.830645682,3.001178581
Gene_10189,2.00588577,2.028294776,1.841057118,1.824809297,1.869545887,2.092569904,2.124493333,2.152237484,2.201435373,1.816132886,1.961887329,2.001965429,2.345913509,1.904189702,1.975333113,2.026126828
Gene_51529,1.911800011,1.924667742,1.829940871,1.824809297,1.820847035,1.944569753,1.865775674,2.022808747,1.765681826,1.944589388,1.833209851,1.928667305,2.367113012,1.763622924,1.775943916,1.976075023
Gene_5833,2.748504746,2.797848913,2.706936358,2.65601594,2.598684506,2.73255348,2.875289976,2.932771027,2.79423528,2.567903855,2.720265043,2.862355746,2.656716306,2.676840744,2.58878429,2.639162503
Gene_51547,2.173415689,2.150672201,1.984604357,1.968335845,2.039025432,2.24696409,2.113370346,2.183968313,2.082113007,2.22732794,2.345944642,2.227130633,2.101626683,2.375759527,1.944269269,2.388009784
Gene_4097,1.920467504,1.651309715,1.524048584,1.591687016,1.569771901,1.778496297,1.719024797,1.738863344,1.752550586,1.669335527,1.874022478,1.774532346,1.562311701,1.991914523,1.841850157,2.272129671
Gene_5831,2.382407208,2.031356994,2.11038889,1.878097645,2.174535635,2.354710556,2.116177914,2.264712824,2.428795964,2.408969484,2.819556184,2.341252195,2.101626683,2.80034209,2.513218832,2.844275997
Gene_255275,1.702082075,0.968833827,1.122813778,0.8162296,1.156969156,1.438005221,1.507243473,1.562470057,1.057609275,1.237479054,1.521304477,1.533405893,0.636314688,1.226356693,1.31313448,1.825392746
Gene_147111,1.316888963,0.244333736,0.730904902,0.695845742,1.079083834,0.752943758,1.208342041,0.724671943,0.900130551,1.3717691,1.423274367,0.690208531,0.507700597,1.722188296,1.209982155,1.137244949
Gene_79058,2.388291737,2.43837275,2.359530048,2.259511888,2.36243052,2.525155775,2.493742725,2.510360908,2.526505468,2.417370081,2.417282611,2.498257206,2.26494771,2.514966793,2.460964406,2.465005829
Gene_201254,1.241874876,1.330234692,1.343039979,1.334727719,1.202077231,1.326346618,1.185096809,1.41082455,1.372422762,1.221450013,1.215776655,1.451801526,1.587940195,1.277669756,1.032724966,1.204897005
Gene_201255,2.231642565,2.104224848,1.956086722,1.887121211,2.057343402,2.167510318,2.163837684,2.142247842,2.15121605,2.230537849,2.170175278,2.348904296,1.273019607,2.326760834,2.217828353,2.281420314
Gene_5881,2.351725625,2.22895448,2.050343364,2.039881775,2.118584327,2.181062857,2.496082757,2.400981008,2.123746285,2.087975259,2.336647181,2.251532108,2.217996431,2.172735085,1.861769324,2.319128981
Gene_51181,3.336695045,3.155303505,3.314118105,3.145744043,3.093065261,3.263538105,3.380803347,3.429128855,3.321928114,3.199320278,3.307438361,3.459287471,3.62142773,3.385208393,2.988967115,3.423544538
Gene_5986,2.033205551,1.793605544,1.76312651,1.849844349,1.754134696,1.959639542,1.986726651,2.013847362,2.145859341,1.870687211,1.961887329,2.079015765,1.587940195,2.001160399,2.159803733,2.211779825
Gene_2873,2.661243424,2.693871459,2.583276421,2.504767682,2.560056946,2.633339852,2.853300432,2.800482303,2.768025617,2.483782093,2.632620016,2.665737278,2.548754125,2.56017089,2.610152014,2.637430473
Gene_64118,2.640490976,2.506798535,2.502730197,2.389506714,2.38969287,2.650273944,2.557968019,2.536950459,2.57726497,2.393865718,2.451573567,2.553716621,2.040300042,2.510742748,2.562449267,2.622122942
Gene_2194,3.956186874,3.801650184,3.443870299,3.449441454,3.489360047,3.768295253,4.037663956,4.040536328,4.088555816,3.411677952,3.86871116,3.999533307,2.817347086,3.948214422,3.657589129,4.1561484
Gene_284001,2.685494395,2.477223452,2.357863791,2.251867724,2.417958562,2.500289961,2.390982646,2.356033276,2.498712386,2.382746383,2.370221065,2.519252757,2.061719009,2.24885153,2.661443518,2.326293158
Gene_9123,1.742690064,1.814210611,1.812714082,1.707130651,1.799728084,2.021645684,2.199911889,2.227600322,2.242148105,1.959765728,2.415046799,2.500937833,1.925347347,2.175805468,2.345673225,2.388009784
Gene_1453,3.447364791,3.367520072,3.39691116,3.262466106,3.26386783,3.581407742,3.584874581,3.571340207,3.57079305,3.270915699,3.430849096,3.582419937,3.1814699,3.494963371,3.452840603,3.568989642
Gene_79701,2.173415689,2.069317393,1.972611055,1.878097645,1.909145337,2.108628259,2.204503083,2.207782783,2.306262956,1.988614463,2.083239567,2.13211505,1.883325589,2.005710555,2.0851211,1.871626551
Gene_284004,2.122627163,2.306738226,2.149861201,2.162251901,2.257401473,2.103341175,2.289285411,2.343500414,2.402743664,2.404707454,2.377613698,2.325531233,1.548907053,2.419786231,2.279052871,2.194483114
Gene_79415,2.35489318,2.455942552,2.427155513,2.2632841,2.279463467,2.581724668,2.626186835,2.591718492,2.721921474,2.361984712,2.510274596,2.669378986,1.968866786,2.652014148,2.626073683,2.374444479
Gene_26502,2.648590463,2.65428858,2.59309937,2.624489317,2.627771676,2.614080617,2.637286251,2.679210296,2.665475066,2.703269161,2.700972252,2.69405015,2.609647074,2.692946976,2.79883196,2.717504574
Gene_3607,2.701414589,2.604254672,2.569139993,2.521665913,2.507171517,2.663654214,2.691873181,2.694587567,2.742867101,2.518914962,2.833034005,2.77365581,2.371231503,2.905033818,2.673623074,2.972192958
Gene_105371942,1.902956006,1.679647582,1.776064226,1.608970763,1.605047438,1.789591819,1.834810663,1.888801751,1.814563557,1.663474301,1.955476493,1.918569985,1.120694636,2.0146703,1.813785194,2.18638732
Gene_56270,3.552230878,3.464252068,3.511693847,3.472547284,3.422952308,3.532585366,3.480437974,3.456440002,3.576429198,3.407016728,3.538719063,3.523937608,3.655427947,3.652267282,3.398114927,3.548323972
Gene_10966,2.702833354,3.04312218,2.914922913,2.877480965,2.806461461,2.948544613,3.072126958,3.067297989,3.180954828,2.859418915,2.925253431,2.978036279,3.004569097,3.040272812,2.912962241,2.781366264
Gene_79672,2.422016768,2.463904717,2.377448951,2.290577305,2.198943984,2.423509179,2.582556125,2.551631669,2.628067842,2.270241387,2.465764475,2.440845985,2.449762784,2.424988527,2.332703085,2.396151835
Gene_64122,3.240574815,3.35813209,3.203951183,3.183219428,3.21660623,3.310227321,3.619766987,3.576699736,3.4326607,3.257750206,3.480335406,3.488573405,3.106513037,3.212311816,3.248912273,3.390818694
Gene_6904,3.279436287,3.31982458,3.205376548,3.164532365,3.231672756,3.317434913,3.358640559,3.395307209,3.320127667,3.370249411,3.381818954,3.344093375,3.103106495,3.386528755,3.350695794,3.377026227
Gene_79755,2.33221924,2.45823239,2.475588842,2.213598889,2.402032662,2.462432288,2.335570896,2.461534536,2.554733835,2.568638581,2.817342628,2.473356555,1.575314969,2.767930903,2.770148586,2.807946022
Gene_146712,2.153807107,1.743325295,1.877865423,1.803687332,1.91747554,1.778496297,1.903901318,2.013847362,2.029064941,1.790477435,1.889330931,1.966860898,1.751827199,1.656611629,2.092813375,1.96260578
Gene_284207,1.380834538,0.968833827,1.093139658,0.760195597,1.106627039,1.41266521,0.974058712,1.108507464,0.985969031,1.237479054,1.265962427,1.268358714,1.297983969,1.771455751,1.526452857,1.790233311
Gene_388574,1.89392815,1.875133189,1.606743202,1.990007884,2.565657535,2.34870543,1.840127257,1.955809615,1.94359779,2.036155371,1.870109539,1.679443213,2.078124694,1.904189702,2.242823425,1.817821834
Gene_403340,0.773490799,1.643926603,0.439744323,1.608970763,1.180108575,0.858269211,0.781906213,1.070484476,1.303208889,1.62654177,1.296462358,1.1658522,1.155733514,1.252770631,1.668873095,1.078546589
Gene_727758,1.589305414,1.562242334,1.597227407,1.700319257,1.578863019,1.357065611,1.359692093,1.934601994,1.50860401,1.606826788,1.636279207,1.420795669,1.706923374,1.695286697,1.60347507,1.674328337
Gene_9097,3.113661598,3.207948925,3.209624789,3.288570744,3.238620749,3.181599846,3.253126626,3.214576306,3.087581968,3.241998198,3.15891955,3.040954041,3.520609326,2.973531284,3.051120187,3.120210943
Gene_9984,3.016697651,3.071571606,3.120808654,3.17501317,3.099894906,3.125737715,2.905409516,2.910951848,2.939990845,3.115217696,3.050668777,2.967212468,3.299380224,2.890525947,3.08072181,2.839216465
Gene_81035,2.824356458,2.600978965,2.62582893,2.714268067,2.671331292,2.478422338,2.70864374,2.63496427,2.738758012,2.31062499,2.08082668,2.633484062,2.692384226,2.700324536,2.881881859,2.405132809
Gene_27098,2.083173924,2.330362063,2.386919981,2.15266768,2.211701195,2.021645684,2.049784702,2.135458096,1.907815425,1.959765728,1.737891016,1.86422976,2.158711468,1.168158249,1.553673201,1.900975323
Gene_105371952,1.036306066,1.400836997,1.475932955,1.301636855,1.346530869,0.942971502,1.106810681,1.028810312,0.900130551,1.066062387,1.016840261,0.835703931,1.365272459,0.493050126,0.72817828,0.702962358
Gene_494514,1.097508395,1.345303264,1.524048584,1.160712859,1.242937853,1.293288256,1.446296997,1.331386191,1.220833711,1.169474784,1.138330155,0.944496538,1.600208743,0.797972699,1.112489569,0.79254757
Gene_7298,2.012878514,2.266044853,2.183556149,2.217789713,2.126304268,1.8694234,2.19293279,2.065035504,1.907815425,1.89212104,1.615591355,1.745090153,2.212123583,1.528108655,2.077290118,1.431542733
Gene_55556,2.950736197,3.171733644,3.094067835,3.158120284,3.069006673,2.920295185,3.01352343,2.884333394,3.070612135,2.727865429,2.520064634,2.856502834,2.921258618,2.50790372,2.911807078,2.210235555
Gene_7525,3.048508521,3.022442276,3.244149418,3.255448236,3.128477689,3.231484795,2.969542051,2.886766664,3.042137758,3.149681378,3.004752475,3.145274209,3.428715903,3.379503785,2.899488671,3.123434654
Gene_116,1.991553159,1.892280181,1.616054959,1.160712859,1.28028253,1.175656137,1.570621484,1.285457207,1.372422762,1.348029503,1.412135171,1.420795669,1.38556899,0.975353769,0,1.747508002
Gene_64863,2.214543458,2.349845519,2.310273671,2.415400822,2.348894053,2.139066436,2.124493333,2.118004276,2.233424928,2.474763976,2.363962933,2.184990732,2.490548387,2.345788986,2.229115227,2.231371072
Gene_23347,3.457947982,3.546960361,3.590149301,3.725726361,3.638375881,3.529804783,3.40145477,3.412275947,3.474570122,3.672055513,3.552574549,3.514974913,3.807993877,3.597241067,3.628492341,3.492141704
Gene_84034,2.100523081,2.295258008,2.306532007,2.50691627,2.439565091,2.71729761,2.534047516,2.503084398,2.730421327,2.28033845,2.407129549,2.742622929,2.55011384,2.568920901,2.281528618,2.210235555
Gene_9663,3.604992002,3.483418513,3.41352678,3.389597744,3.419589951,3.477346295,3.470279829,3.496226523,3.438744223,3.455253043,3.528051025,3.528475961,3.178924393,3.933980781,3.492111487,3.576908416
Gene_727896,2.294009623,2.012651187,2.113330456,2.215699356,2.188019027,2.1535212,1.982939867,1.940001776,1.968623647,2.370177042,2.448471377,1.993451715,1.919587494,2.241023698,2.191306408,2.458940528
Gene_8736,3.08876061,3.00593593,3.112664346,2.975188169,3.068715547,3.152196099,2.934851447,2.976837595,3.085109377,2.928422601,2.709589601,3.136704497,2.825344012,3.250780867,3.150130033,2.976719035
Gene_10627,2.571525002,2.581648555,2.795830226,2.754858535,2.785172884,3.012043389,2.709358407,2.729935507,2.773141404,2.853363808,2.779815858,2.938910443,3.174110977,3.069372761,2.97419243,2.796867792
Gene_104968399,2.382407208,2.375456225,2.502730197,2.50905428,2.522803815,2.65627168,2.531903841,2.483574348,2.453373499,2.572293681,2.551463473,2.607095149,2.957798677,2.63640709,2.624955577,2.44744661
Gene_103910,3.069709756,3.141080836,3.219148963,3.278352681,3.269590152,3.170349737,3.276186429,3.229708787,3.004260585,3.300075845,3.25093088,3.16482931,3.550098592,3.149143449,3.143396233,3.116771317
Gene_7050,2.279237256,2.379581601,2.601753984,2.408734852,2.463680471,2.663654214,2.33725625,2.339241112,2.594867896,2.475674261,2.731766721,2.692333656,2.815140306,2.89986664,3.06515861,2.974062353
Gene_9229,3.243031684,2.860043897,3.014220523,3.002732174,2.989724897,3.006760286,3.309169864,3.329422762,3.06023386,2.989346315,3.196649316,3.249336311,2.922412274,2.744621375,3.021603951,3.144995083
Gene_649446,1.687656092,1.387605011,1.676182254,1.733355699,1.541297712,1.583122535,1.529413165,1.477954899,1.220833711,1.651509064,1.674914287,1.642479807,1.876976268,1.779149807,2.129354804,1.592727945
Gene_642597,1.461954898,0.679077411,0.853340837,1.053340292,1.262011473,0.858269211,0.93339376,1.028810312,0.793039347,1.150669025,0.956801186,0,1.18815529,0,0.72817828,1.646912046
Gene_339290,1.198873443,1.226852541,1.488470777,1.470439154,1.132527128,1.293288256,1.343416935,1.285457207,1.172933808,1.41567758,1.197670958,1.103818132,1.562311701,1.323555636,1.51217496,1.249509651
Gene_7541,2.153807107,2.232809348,2.235223456,2.267023829,2.275863422,2.22340731,2.222397361,2.201950468,2.182038786,2.286004522,2.227307078,2.21180331,2.151972933,2.283624192,2.065272348,2.101855095
Gene_23136,3.920452856,3.832481426,3.821069723,3.840705552,3.851291886,3.70578687,3.995513447,4.029454619,3.819046271,3.801217356,3.901657105,3.851332096,3.682177137,3.31769283,3.517357805,3.934891839
Gene_100286986,1.409591444,1.002716492,1.246739132,1.205848471,1.079083834,1.257504631,1.419303126,1.507991524,1.057609275,1.267864549,1.249869702,1.420795669,1.246532238,0.493050126,1.074435943,1.302651828
Gene_645369,1.570508187,1.920748943,1.684130596,1.713836865,1.748083656,2.070191196,2.291159897,2.277234493,2.014724785,1.899036852,2.113444931,2.337374983,1.365272459,1.909870776,1.566669219,1.798296188
